"An error occurred while opening file: ""%s"".","Ett fel uppstod när filen ""%s"" öppnades."
"Loaded successfully: ""%s"".","Lästes in utan problem: ""%s""."
"Sheet 1","Blad 1"
"Destination folder ""%s"" is not a directory.","Målmapp ""%s"" är inte en katalog."
"minutes","minuter"
"Less than a minute","Mindre än en minut"
"Processed records: %s","Behandlade poster: %s"
"Could not save file: %s.","Det gick inte att spara filen: %s."
"hour","timme"
"File ""%s"" does not exist.","Filen ""%s"" finns inte."
"Destination folder ""%s"" does not exist or there is no access to create it.","Målmapp ""%s"" existerar inte eller så finns det ingen tillgång att skapa den."
"Method ""%s"" was not defined in adapter %s.","Metod ""%s"" är inte definierad i adapter %s."
"Total records: %s","Poster totalt: %s"
"Dry run set, stopping execution.","Dry run set, stopping execution."
"Access denied to destination folder ""%s"".","Åtkomst nekad till målmappen ""%s""."
"Method ""%s"" not defined in adapter %s.","Metod ""%s"" är inte definierad i adaptern %s."
"The destination folder ""%s"" does not exist or there is no access to create it.","Målmapp ""%s"" existerar inte eller så finns det ingen tillgång att skapa den."
"Done","Klart"
"<a href=""%s"" target=""_blank"">Link</a>","<a href=""%s"" target=""_blank"">Länk</a>"
"Memory Used: %s","Minne förbrukat: %s"
"Skip undefined row.","Hoppar över odefinerad rad."
"Destination folder ""%s"" is not writable.","Målmapp ""%s"" är inte skrivbar."
"minute","minut"
"Error in field mapping: field list for mapping is not defined.","Fel i fältmappningen: fältlistan för kartläggning inte är definierat."
"Declared adapter %s was not found.","Deklarerat adapter %s hittades inte."
"Saved successfully: ""%s"" [%d byte(s)].","Det gick att spara utan problem: ""%s"" [%d byte(s)]."
"hours","timmar"
"Found %d rows.","Fann %d rader."
"Could not load file: ""%s"".","Kunde inte ladda filen: ""%s""."
"Please declare ""adapter"" and ""method"" nodes first.","Vänligen uppge ""adapter"" och ""metod"" noder först."
"Starting %s :: %s","Börjar %s :: %s"
"ETA: %s","Klart om c.a.: %s"
