"Some emails were not sent.","Vissa e-postmeddelanden sändes inte."
"Please define the correct Sender information.","Vänligen ange rätt avsändar information."
"Select Email Template","Välj mall för e-post"
"No more than %d emails can be sent at a time.","Tips, inte mer än %d e-post kan skickas åt gången."
"Back","Tillbaka"
"Allow for Guests","Tillåt för gäster"
"Remove Email","Ta bort e-post"
"Send Email","Skicka e-post"
"Send product to a friend","Rekommendera produkten till en vän"
"Catalog Product Email to a Friend","Produkt maila till en vän"
"Invalid Sender Information","Ogiltig information om avsändare"
"Invalid sender email.","Ogiltig avsändare e-post."
"Name:","Namn:"
"Name","Namn"
"Recipient:","Mottagare:"
"At least one recipient must be specified.","Minst en mottagare ska anges."
"The message cannot be empty.","Meddelandet kan inte vara tomt."
"The messages cannot be sent more than %d times in an hour","Meddelandet kan inte skickas mer än %d gånger per timme."
"Message:","Meddelande:"
"Max Products Sent in 1 Hour","Maximalt antal tillåtna produkter har skickats"
"Max Recipients","Maximalt antal mottagare"
"Maximum %d email addresses allowed.","Maximalt %d e-postadresser är tillåtna."
"Email Templates","Mallar för e-post"
"The link to a friend was sent.","Länken till din vän har skickats."
"Add Recipient","Lägg till mottagare"
"An invalid email address for recipient was entered.","En ogiltig e-postadress för mottagaren har angivits."
"Email Address:","E-postadress:"
"Email Address","E-postadress"
"Email to a Friend","E-posta till en vän"
"Email:","E-post:"
"You have exceeded limit of %d sends in an hour","Du har överskridit gränsen på %d utskick på en timme"
"There were some problems with the data.","Det fanns vissa problem med uppgifterna."
"Limit Sending By","Begränsa utskick med"
"The sender name cannot be empty.","Avsändarens namn kan inte vara tom."
"Sender:","Avsändare:"
"Enabled","Aktiverad"
